,HoursActual,HoursEstimate,HoursPredict,HoursPredict2
67,1.33500106673234,2.0794415416798357,0.9813556283901184,0.9813556283901185
68,2.70805020110221,2.70805020110221,2.6406629500004,2.6406629500004
69,4.2626798770413155,4.2626798770413155,1.2298282122775546,1.2298282122775546
70,2.70805020110221,3.58351893845611,1.2066557217415563,1.2066557217415563
71,1.5040773967762742,2.70805020110221,2.8621750477019345,2.8621750477019345
72,2.0794415416798357,2.70805020110221,1.6873030927540398,1.6873030927540398
73,2.70805020110221,2.70805020110221,1.7009671533137944,1.7009671533137944
74,2.0794415416798357,2.0794415416798357,1.7009671533137944,1.7009671533137944
75,2.70805020110221,2.70805020110221,1.5649591242393635,1.5649591242393635
76,3.7612001156935624,3.58351893845611,4.016944096311262,4.016944096311262
77,3.091042453358316,3.58351893845611,1.6873030927540398,1.6873030927540398
78,2.0794415416798357,1.5040773967762742,1.5649591242393635,1.5649591242393635
79,1.0116009116784799,2.0794415416798357,1.2082454659360966,1.2082454659360968
80,1.5040773967762742,2.70805020110221,1.7863406639924806,1.7863406639924806
81,1.0116009116784799,1.0116009116784799,1.8609501984792183,1.8609501984792183
82,1.0116009116784799,1.0116009116784799,1.5761787436855512,1.5761787436855512
83,2.0794415416798357,2.0794415416798357,1.7723256861031946,1.7723256861031946
84,0.5306282510621704,1.0116009116784799,0.9446909597877723,0.9446909597877723
85,0.5306282510621704,0.5306282510621704,1.8792611617935828,1.8792611617935828
86,2.0794415416798357,2.4423470353692043,1.2193381401716241,1.2193381401716241
87,1.0116009116784799,1.5040773967762742,1.3794807629058505,1.379480762905851
88,1.8325814637483102,1.0116009116784799,1.5933599988265414,1.593359998826542
89,0.5306282510621704,0.5306282510621704,2.276259037803595,2.276259037803595
90,2.4423470353692043,2.70805020110221,1.942954004966824,1.942954004966824
91,1.5040773967762742,1.0116009116784799,1.8609501984792183,1.8609501984792183
92,3.7612001156935624,2.0794415416798357,1.7863406639924806,1.7863406639924806
93,0.5306282510621704,1.0116009116784799,2.1881844858436685,2.1881844858436685
94,1.8325814637483102,1.0116009116784799,1.7009671533137944,1.7009671533137944
95,2.0794415416798357,2.0794415416798357,1.0147130767379506,1.0147130767379506
96,2.0794415416798357,2.0794415416798357,1.9719631212191397,1.9719631212191393
97,1.5040773967762742,1.5040773967762742,1.8792611617935828,1.8792611617935828
98,0.5306282510621704,1.0116009116784799,3.1220203550527788,3.1220203550527788
99,2.0794415416798357,2.70805020110221,2.6406629500004,2.6406629500004
100,1.8325814637483102,2.70805020110221,1.672688961208976,1.672688961208976
101,2.0794415416798357,3.091042453358316,1.8609501984792183,1.8609501984792183
102,1.5040773967762742,2.0794415416798357,0.9446909597877723,0.9446909597877723
103,1.5040773967762742,2.0794415416798357,1.8088589348293034,1.8088589348293036
104,0.5306282510621704,0.5306282510621704,1.2306865110500802,1.2306865110500802
105,2.0794415416798357,2.0794415416798357,1.5335434734509614,1.5335434734509614
106,1.5040773967762742,3.091042453358316,2.306525498266027,2.306525498266027
107,2.0794415416798357,2.0794415416798357,2.6406629500004,2.6406629500004
108,2.0794415416798357,2.70805020110221,1.5933599988265414,1.593359998826542
109,1.5040773967762742,1.5040773967762742,1.2298282122775546,1.2298282122775546
110,2.0794415416798357,2.70805020110221,2.056242714612243,2.0562427146122424
111,1.0116009116784799,2.0794415416798357,1.5933599988265414,1.593359998826542
112,2.0794415416798357,2.0794415416798357,2.6406629500004,2.6406629500004
113,1.0116009116784799,1.5040773967762742,1.5619303038775245,1.5619303038775245
114,1.5040773967762742,2.0794415416798357,1.9792107013452038,1.9792107013452032
115,2.4423470353692043,2.70805020110221,1.928892978320123,1.928892978320123
116,3.091042453358316,2.70805020110221,1.1656635449336505,1.1656635449336505
117,2.70805020110221,2.70805020110221,1.7765169069831015,1.7765169069831017
118,1.33500106673234,1.5040773967762742,1.2082454659360966,1.2082454659360968
119,2.0794415416798357,2.70805020110221,1.4628391647232402,1.4628391647232402
120,1.5040773967762742,2.0794415416798357,0.9813556283901184,0.9813556283901185
121,0.8754687373538999,2.0794415416798357,1.3630235705678833,1.3630235705678833
122,0.5306282510621704,0.5306282510621704,1.8609501984792183,1.8609501984792183
123,1.0116009116784799,1.0116009116784799,1.275866228054243,1.275866228054243
124,2.0794415416798357,2.0794415416798357,2.6406629500004,2.6406629500004
125,0.22314355131420976,0.5306282510621704,1.3580406040318744,1.3580406040318744
126,1.0116009116784799,2.0794415416798357,1.0844502535717595,1.0844502535717593
127,1.0116009116784799,1.5040773967762742,1.8792611617935828,1.8792611617935828
128,1.0116009116784799,1.5040773967762742,1.7009671533137944,1.7009671533137944
129,1.0116009116784799,1.5040773967762742,1.275866228054243,1.275866228054243
130,1.0116009116784799,1.5040773967762742,1.5933599988265414,1.593359998826542
131,1.0116009116784799,1.0116009116784799,2.1887514143402704,2.1887514143402704
132,1.0116009116784799,1.5040773967762742,1.5335434734509614,1.5335434734509614
133,1.0116009116784799,1.5040773967762742,1.6964461531139372,1.6964461531139372
134,1.0116009116784799,1.0116009116784799,1.1656635449336505,1.1656635449336505
135,0.5306282510621704,1.5040773967762742,1.7723256861031946,1.7723256861031946
136,0.5306282510621704,0.5306282510621704,0.9813556283901184,0.9813556283901185
137,1.0116009116784799,2.0794415416798357,1.7009671533137944,1.7009671533137944
138,2.0794415416798357,2.0794415416798357,1.5619303038775245,1.5619303038775245
139,2.0794415416798357,2.0794415416798357,2.6406629500004,2.6406629500004
140,2.0794415416798357,2.0794415416798357,2.306525498266027,2.306525498266027
141,1.5040773967762742,1.0116009116784799,2.276259037803595,2.276259037803595
142,1.5040773967762742,1.5040773967762742,1.2066557217415563,1.2066557217415563
143,0.4054651081081644,0.5306282510621704,2.1881844858436685,2.1881844858436685
144,3.367295829986474,3.091042453358316,1.8228739127185893,1.8228739127185896
145,1.1314021114911006,1.1314021114911006,0.9813556283901184,0.9813556283901185
146,0.8754687373538999,0.8754687373538999,1.1960469459393017,1.1960469459393017
147,0.5306282510621704,0.5306282510621704,1.1960469459393017,1.1960469459393017
148,3.367295829986474,2.0794415416798357,1.0585860086500891,1.058586008650089
149,0.5306282510621704,1.0116009116784799,1.1960469459393017,1.1960469459393017
150,0.5306282510621704,0.5306282510621704,1.3794807629058505,1.379480762905851
151,0.5306282510621704,0.5306282510621704,0.9446909597877723,0.9446909597877723
152,0.8754687373538999,0.8754687373538999,1.5649591242393635,1.5649591242393635
153,1.0116009116784799,2.0794415416798357,1.5933599988265414,1.593359998826542
154,1.0116009116784799,1.5040773967762742,1.1281213941151713,1.1281213941151713
155,0.5306282510621704,1.5040773967762742,1.5933599988265414,1.593359998826542
156,1.0116009116784799,2.0794415416798357,1.928892978320123,1.928892978320123
157,2.0794415416798357,2.0794415416798357,1.8984019430106582,1.8984019430106582
158,1.5040773967762742,2.0794415416798357,1.5649591242393635,1.5649591242393635
159,1.0116009116784799,2.0794415416798357,1.5933599988265414,1.593359998826542
160,0.5306282510621704,0.5306282510621704,1.5619303038775245,1.5619303038775245
161,0.5306282510621704,0.5306282510621704,1.2699263184616543,1.2699263184616545
162,3.367295829986474,3.58351893845611,1.5933599988265414,1.593359998826542
163,0.5306282510621704,1.5040773967762742,1.5933599988265414,1.593359998826542
164,2.0794415416798357,2.0794415416798357,2.306525498266027,2.306525498266027
165,2.0794415416798357,2.0794415416798357,2.385807713801114,2.385807713801114
166,0.5306282510621704,1.0116009116784799,1.7009671533137944,1.7009671533137944
167,3.58351893845611,3.58351893845611,1.5619303038775245,1.5619303038775245
168,2.0794415416798357,2.0794415416798357,2.306525498266027,2.306525498266027
169,2.0794415416798357,2.0794415416798357,1.1960469459393017,1.1960469459393017
170,2.0794415416798357,2.0794415416798357,1.2082454659360966,1.2082454659360968
171,0.5306282510621704,1.0116009116784799,1.5172578601840785,1.5172578601840785
172,1.0986122886681096,2.70805020110221,1.5649591242393635,1.5649591242393635
173,0.09531017980432487,1.0116009116784799,1.1883653287409242,1.1883653287409242
174,1.8325814637483102,1.0116009116784799,1.2704673341406267,1.2704673341406267
175,1.0116009116784799,1.5040773967762742,2.221900512096546,2.221900512096546
176,1.8325814637483102,1.5040773967762742,2.276259037803595,2.276259037803595
177,1.9459101490553132,3.091042453358316,1.6101298707956193,1.6101298707956193
178,2.0794415416798357,3.091042453358316,1.1656635449336505,1.1656635449336505
179,2.0794415416798357,2.0794415416798357,1.0585860086500891,1.058586008650089
180,2.0794415416798357,2.0794415416798357,1.859493408509615,1.8594934085096155
181,0.5306282510621704,1.5040773967762742,2.385807713801114,2.385807713801114
182,1.0116009116784799,1.0116009116784799,1.7009671533137944,1.7009671533137944
183,0.5306282510621704,1.0116009116784799,1.2082454659360966,1.2082454659360968
184,0.5306282510621704,1.0116009116784799,0.9813556283901184,0.9813556283901185
185,0.30010459245033805,0.30010459245033805,0.9446909597877723,0.9446909597877723
186,0.5306282510621704,0.5306282510621704,2.6406629500004,2.6406629500004
187,2.0794415416798357,2.0794415416798357,1.7581115225185917,1.7581115225185917
188,2.0794415416798357,2.0794415416798357,1.9126490094828623,1.9126490094828623
189,1.5040773967762742,2.0794415416798357,1.1656635449336505,1.1656635449336505
190,2.0794415416798357,2.70805020110221,1.8964812207958814,1.8964812207958814
191,0.5306282510621704,1.0116009116784799,1.0123161388674575,1.0123161388674575
192,1.5040773967762742,1.5040773967762742,1.6873030927540398,1.6873030927540398
193,1.0116009116784799,1.0116009116784799,1.7009671533137944,1.7009671533137944
194,1.0116009116784799,1.5040773967762742,1.5172578601840785,1.5172578601840785
195,2.0794415416798357,2.0794415416798357,1.1809403504497704,1.1809403504497704
196,2.169053700369523,2.0794415416798357,0.9446909597877723,0.9446909597877723
197,2.169053700369523,2.0794415416798357,0.9446909597877723,0.9446909597877723
198,1.5040773967762742,2.0794415416798357,2.108714036767726,2.1087140367677257
199,1.0116009116784799,1.0116009116784799,1.0585860086500891,1.058586008650089
200,1.5040773967762742,2.0794415416798357,1.1785739856947755,1.1785739856947755
201,0.5306282510621704,0.5306282510621704,2.6152701907895537,2.6152701907895537
202,1.5040773967762742,1.0116009116784799,0.9813556283901184,0.9813556283901185
203,0.5306282510621704,0.5306282510621704,1.928892978320123,1.928892978320123
204,0.5306282510621704,0.5306282510621704,1.2298282122775546,1.2298282122775546
205,0.8754687373538999,2.0794415416798357,2.276259037803595,2.276259037803595
206,2.70805020110221,2.70805020110221,1.8792611617935828,1.8792611617935828
207,2.0794415416798357,2.0794415416798357,1.8609501984792183,1.8609501984792183
208,1.5040773967762742,1.0116009116784799,1.6873030927540398,1.6873030927540398
209,0.8754687373538999,1.0116009116784799,1.6873030927540398,1.6873030927540398
210,2.70805020110221,3.58351893845611,1.0147130767379506,1.0147130767379506
211,2.0794415416798357,2.0794415416798357,1.2082454659360966,1.2082454659360968
212,0.5306282510621704,1.5040773967762742,1.873508386398901,1.8735083863989013
213,0.5306282510621704,1.5040773967762742,2.1881844858436685,2.1881844858436685
214,0.5306282510621704,1.5040773967762742,1.7009671533137944,1.7009671533137944
215,0.5306282510621704,1.0116009116784799,1.7723256861031946,1.7723256861031946
216,1.5040773967762742,2.0794415416798357,2.306525498266027,2.306525498266027
217,1.0116009116784799,1.5040773967762742,2.1887514143402704,2.1887514143402704
218,1.0116009116784799,1.5040773967762742,1.5933599988265414,1.593359998826542
219,0.5306282510621704,1.0116009116784799,1.5933599988265414,1.593359998826542
220,0.5306282510621704,0.5306282510621704,1.1960469459393017,1.1960469459393017
221,0.5306282510621704,2.0794415416798357,1.2082454659360966,1.2082454659360968
222,0.5306282510621704,1.0116009116784799,1.8609501984792183,1.8609501984792183
223,2.0794415416798357,2.0794415416798357,0.9813556283901184,0.9813556283901185
224,2.0794415416798357,2.0794415416798357,1.5933599988265414,1.593359998826542
225,2.0794415416798357,2.0794415416798357,3.2771362978317677,3.2771362978317677
226,2.0794415416798357,2.0794415416798357,1.7581115225185917,1.7581115225185917
227,0.8754687373538999,2.0794415416798357,2.6406629500004,2.6406629500004
228,1.5040773967762742,1.5040773967762742,2.6406629500004,2.6406629500004
229,1.6094379124341003,2.0794415416798357,1.8088589348293034,1.8088589348293036
230,0.5306282510621704,2.0794415416798357,1.275866228054243,1.275866228054243
231,2.70805020110221,2.70805020110221,0.9446909597877723,0.9446909597877723
232,3.091042453358316,2.70805020110221,1.8792611617935828,1.8792611617935828
233,0.30010459245033805,0.30010459245033805,1.1960469459393017,1.1960469459393017
234,1.5040773967762742,0.5306282510621704,1.1883653287409242,1.1883653287409242
235,1.0116009116784799,2.0794415416798357,0.9813556283901184,0.9813556283901185
236,2.0794415416798357,2.0794415416798357,1.1960469459393017,1.1960469459393017
237,0.5306282510621704,1.5040773967762742,1.5933599988265414,1.593359998826542
238,0.5306282510621704,1.5040773967762742,1.6033717692937843,1.6033717692937843
239,0.5306282510621704,1.5040773967762742,1.5933599988265414,1.593359998826542
240,1.0116009116784799,2.0794415416798357,0.6372863808743466,0.6372863808743466
241,1.5040773967762742,2.0794415416798357,1.1656635449336505,1.1656635449336505
242,1.5040773967762742,1.5040773967762742,2.385807713801114,2.385807713801114
243,0.30010459245033805,0.30010459245033805,1.2082454659360966,1.2082454659360968
244,0.5306282510621704,0.5306282510621704,0.9813556283901184,0.9813556283901185
245,2.0794415416798357,2.0794415416798357,2.306525498266027,2.306525498266027
246,0.8754687373538999,2.0794415416798357,1.5335434734509614,1.5335434734509614
247,2.0794415416798357,2.0794415416798357,1.5619303038775245,1.5619303038775245
248,0.4054651081081644,2.0794415416798357,1.1656635449336505,1.1656635449336505
249,0.5306282510621704,0.5306282510621704,2.6091293231410875,2.6091293231410875
250,2.4423470353692043,2.4423470353692043,2.6406629500004,2.6406629500004
251,0.5306282510621704,0.5306282510621704,1.5933599988265414,1.593359998826542
252,2.0794415416798357,2.0794415416798357,0.6372863808743466,0.6372863808743466
253,2.0794415416798357,2.0794415416798357,1.8609501984792183,1.8609501984792183
254,0.8754687373538999,1.1314021114911006,1.1656635449336505,1.1656635449336505
255,1.0116009116784799,1.0116009116784799,1.7009671533137944,1.7009671533137944
256,2.0794415416798357,2.4423470353692043,3.0275480092546228,3.0275480092546228
257,1.5040773967762742,1.5040773967762742,1.9126490094828623,1.9126490094828623
258,1.5040773967762742,2.0794415416798357,1.8932761396828686,1.8932761396828686
259,1.1314021114911006,1.1314021114911006,1.1656635449336505,1.1656635449336505
260,1.1314021114911006,1.1314021114911006,2.6406629500004,2.6406629500004
261,1.1314021114911006,1.1314021114911006,0.6372863808743466,0.6372863808743466
262,2.0794415416798357,2.0794415416798357,1.928892978320123,1.928892978320123
263,2.0794415416798357,2.0794415416798357,1.1960469459393017,1.1960469459393017
264,0.5306282510621704,2.0794415416798357,2.1881844858436685,2.1881844858436685
265,0.8754687373538999,2.0794415416798357,1.5933599988265414,1.593359998826542
266,3.7612001156935624,3.367295829986474,2.1881844858436685,2.1881844858436685
267,0.8754687373538999,1.0116009116784799,1.5933599988265414,1.593359998826542
268,2.0794415416798357,2.0794415416798357,0.6372863808743466,0.6372863808743466
269,2.0794415416798357,2.0794415416798357,1.5933599988265414,1.593359998826542
270,0.5306282510621704,2.0794415416798357,1.5933599988265414,1.593359998826542
271,1.5040773967762742,2.0794415416798357,2.306525498266027,2.306525498266027
272,1.0116009116784799,2.0794415416798357,1.7583613935484967,1.7583613935484967
273,1.5040773967762742,1.5040773967762742,1.9792107013452038,1.9792107013452032
274,0.5306282510621704,2.0794415416798357,1.0844502535717595,1.0844502535717593
275,1.5040773967762742,2.0794415416798357,0.9813556283901184,0.9813556283901185
276,2.302585092994046,2.0794415416798357,2.276259037803595,2.276259037803595
277,3.091042453358316,2.0794415416798357,1.5335434734509614,1.5335434734509614
278,1.5040773967762742,0.8754687373538999,2.276259037803595,2.276259037803595
279,1.5040773967762742,1.5040773967762742,1.3794807629058505,1.379480762905851
280,2.0794415416798357,2.0794415416798357,1.9719631212191397,1.9719631212191393
281,2.0794415416798357,2.0794415416798357,1.0585860086500891,1.058586008650089
282,2.0794415416798357,2.0794415416798357,1.5933599988265414,1.593359998826542
283,0.8754687373538999,1.5040773967762742,1.1883653287409242,1.1883653287409242
284,0.8754687373538999,0.8754687373538999,1.8609501984792183,1.8609501984792183
285,0.9162907318741551,3.58351893845611,1.275866228054243,1.275866228054243
286,0.6931471805599453,0.8754687373538999,1.9792107013452038,1.9792107013452032
287,0.1310282624064041,0.1310282624064041,1.9041553404357052,1.9041553404357052
288,1.8870696490323797,2.0794415416798357,1.1785739856947755,1.1785739856947755
289,0.5306282510621704,0.8754687373538999,0.9813556283901184,0.9813556283901185
290,0.8754687373538999,1.5040773967762742,2.6406629500004,2.6406629500004
291,0.5306282510621704,2.0794415416798357,1.7603597682373033,1.7603597682373033
292,0.8754687373538999,0.8754687373538999,1.1656635449336505,1.1656635449336505
293,1.7749523509116738,1.5040773967762742,2.6406629500004,2.6406629500004
294,1.5040773967762742,1.5040773967762742,1.942954004966824,1.942954004966824
295,1.5040773967762742,1.5040773967762742,2.306525498266027,2.306525498266027
296,0.5306282510621704,0.8754687373538999,2.1887514143402704,2.1887514143402704
297,0.8754687373538999,0.8754687373538999,3.343121340855756,3.343121340855756
298,0.5306282510621704,0.5306282510621704,0.9446909597877723,0.9446909597877723
299,1.5040773967762742,1.5040773967762742,0.9446909597877723,0.9446909597877723
300,0.5306282510621704,0.5306282510621704,0.6372863808743466,0.6372863808743466
301,1.5040773967762742,1.5040773967762742,0.9813556283901184,0.9813556283901185
302,1.5040773967762742,2.0794415416798357,1.5649591242393635,1.5649591242393635
303,1.0116009116784799,1.5040773967762742,1.928892978320123,1.928892978320123
304,1.0116009116784799,1.5040773967762742,1.0844502535717595,1.0844502535717593
305,1.0116009116784799,2.0794415416798357,1.6873030927540398,1.6873030927540398
306,1.6486586255873816,2.0794415416798357,1.1883653287409242,1.1883653287409242
307,0.6931471805599453,2.0794415416798357,1.3580406040318744,1.3580406040318744
308,0.7178397931503169,1.1314021114911006,2.221900512096546,2.221900512096546
309,4.59511985013459,2.0794415416798357,2.276259037803595,2.276259037803595
310,1.5040773967762742,1.5040773967762742,1.6964461531139372,1.6964461531139372
311,0.5306282510621704,0.5306282510621704,1.8984019430106582,1.8984019430106582
312,1.8325814637483102,2.0794415416798357,1.1656635449336505,1.1656635449336505
313,1.5040773967762742,2.0794415416798357,1.6045796182727294,1.6045796182727297
314,2.0794415416798357,2.70805020110221,1.6964461531139372,1.6964461531139372
315,0.5306282510621704,0.5306282510621704,1.7581115225185917,1.7581115225185917
316,2.917770732084279,2.70805020110221,1.7723256861031946,1.7723256861031946
317,0.5306282510621704,1.0116009116784799,1.1960469459393017,1.1960469459393017
318,0.5306282510621704,2.0794415416798357,1.5933599988265414,1.593359998826542
319,1.5040773967762742,2.0794415416798357,1.5933599988265414,1.593359998826542
320,2.0794415416798357,2.0794415416798357,2.3470300752995894,2.3470300752995894
321,1.1314021114911006,1.1314021114911006,1.1656635449336505,1.1656635449336505
322,0.5306282510621704,1.5040773967762742,0.9446909597877723,0.9446909597877723
323,0.5306282510621704,1.5040773967762742,1.5335434734509614,1.5335434734509614
324,1.7749523509116738,2.0794415416798357,1.5933599988265414,1.593359998826542
325,0.5306282510621704,1.5040773967762742,1.5645874617763365,1.5645874617763365
326,1.5040773967762742,1.5040773967762742,1.8609501984792183,1.8609501984792183
327,2.0794415416798357,2.0794415416798357,0.9446909597877723,0.9446909597877723
328,1.6486586255873816,2.0794415416798357,1.7009671533137944,1.7009671533137944
329,0.8754687373538999,1.5040773967762742,1.8228739127185893,1.8228739127185896
330,1.0116009116784799,1.0116009116784799,1.5933599988265414,1.593359998826542
331,0.5306282510621704,1.5040773967762742,1.7581115225185917,1.7581115225185917
332,1.5040773967762742,2.0794415416798357,2.6406629500004,2.6406629500004
333,1.8325814637483102,2.0794415416798357,1.5933599988265414,1.593359998826542
334,0.5306282510621704,2.0794415416798357,1.8984019430106582,1.8984019430106582
335,1.0116009116784799,1.0116009116784799,0.9446909597877723,0.9446909597877723
336,0.5306282510621704,2.0794415416798357,0.6372863808743466,0.6372863808743466
337,2.4423470353692043,1.5040773967762742,1.8792611617935828,1.8792611617935828
338,2.4423470353692043,1.5040773967762742,0.9813556283901184,0.9813556283901185
339,0.5306282510621704,0.5306282510621704,1.9792107013452038,1.9792107013452032
340,1.33500106673234,1.5040773967762742,2.306525498266027,2.306525498266027
341,1.5040773967762742,1.5040773967762742,1.8792611617935828,1.8792611617935828
342,3.912023005428146,3.58351893845611,1.7009671533137944,1.7009671533137944
343,0.5306282510621704,2.0794415416798357,2.2331933958919628,2.2331933958919628
344,1.5040773967762742,1.5040773967762742,0.9813556283901184,0.9813556283901185
345,0.8754687373538999,0.8754687373538999,1.5933599988265414,1.593359998826542
346,0.5306282510621704,0.8754687373538999,1.1656635449336505,1.1656635449336505
347,3.068052935133617,2.0794415416798357,1.9792107013452038,1.9792107013452032
348,3.068052935133617,2.0794415416798357,1.6033717692937843,1.6033717692937843
349,0.8754687373538999,2.0794415416798357,1.2600378784751385,1.2600378784751387
350,1.5040773967762742,2.0794415416798357,0.9446909597877723,0.9446909597877723
351,0.9202827531436926,2.0794415416798357,1.1656635449336505,1.1656635449336505
352,0.9202827531436926,2.0794415416798357,2.1887514143402704,2.1887514143402704
353,2.0794415416798357,2.0794415416798357,1.1960469459393017,1.1960469459393017
354,2.70805020110221,2.70805020110221,1.5649591242393635,1.5649591242393635
355,1.0116009116784799,2.0794415416798357,0.6372863808743466,0.6372863808743466
356,1.0116009116784799,2.70805020110221,0.9813556283901184,0.9813556283901185
357,0.8754687373538999,2.70805020110221,1.8792611617935828,1.8792611617935828
358,0.8754687373538999,2.70805020110221,0.9813556283901184,0.9813556283901185
359,1.0116009116784799,1.0116009116784799,1.3431024628207469,1.3431024628207469
360,3.091042453358316,3.091042453358316,1.1883653287409242,1.1883653287409242
361,0.5306282510621704,3.091042453358316,1.348037686883114,1.348037686883114
362,2.0794415416798357,2.4423470353692043,1.199854383042767,1.1998543830427673
363,1.0116009116784799,1.0116009116784799,2.108714036767726,2.1087140367677257
364,2.70805020110221,2.70805020110221,1.859493408509615,1.8594934085096155
365,0.5306282510621704,1.0116009116784799,1.077302779175293,1.077302779175293
366,0.8754687373538999,0.8754687373538999,1.8932761396828686,1.8932761396828686
367,1.6486586255873816,2.0794415416798357,1.942954004966824,1.942954004966824
368,0.8754687373538999,2.0794415416798357,1.2643711624102811,1.2643711624102811
369,2.0794415416798357,2.70805020110221,1.275866228054243,1.275866228054243
370,2.0794415416798357,2.0794415416798357,1.1656635449336505,1.1656635449336505
371,3.0081547935525483,3.58351893845611,1.8792611617935828,1.8792611617935828
372,1.0116009116784799,1.0116009116784799,1.9719631212191397,1.9719631212191393
373,0.5306282510621704,0.5306282510621704,1.1656635449336505,1.1656635449336505
